transaction_id,amount,balance_before,balance_after,transaction_type,transaction_hour,transaction_month,day_of_week,client_id,client_age,historical_transactions,amount_percentage,balance_change,is_large,is_night,large_night
TXN_0103599,104.14,2611.73,2507.59,0,10,8,0,CLIENT_01471,49,35,3.99,-104.13999999999987,0,0,0
TXN_0105512,83.4,100.0,16.6,1,13,4,6,CLIENT_01394,39,49,83.4,-83.4,0,0,0
TXN_0114164,366.68,3314.65,2947.97,0,13,4,2,CLIENT_00904,18,51,11.06,-366.6800000000003,0,0,0
TXN_0109691,114.84,2527.27,2412.43,1,10,7,5,CLIENT_01911,61,38,4.54,-114.84000000000015,0,0,0
TXN_0104294,51.59,2072.69,2021.1,0,15,1,4,CLIENT_02770,42,56,2.49,-51.590000000000146,0,0,0
TXN_0114221,161.88,1317.3,1155.43,0,12,6,0,CLIENT_00509,19,49,12.29,-161.8699999999999,0,0,0
TXN_0105943,54.01,2201.08,2147.07,2,10,11,3,CLIENT_01660,34,52,2.45,-54.00999999999976,0,0,0
TXN_0111121,138.64,1018.5,879.85,1,11,5,2,CLIENT_01483,41,55,13.61,-138.64999999999998,0,0,0
TXN_0104093,338.68,3022.99,2684.31,1,16,9,6,CLIENT_04742,26,39,11.2,-338.67999999999984,0,0,0
TXN_0118902,190.25,2324.2,2133.95,1,20,9,5,CLIENT_01201,67,52,8.19,-190.25,0,0,0
TXN_0116416,112.84,1188.17,1075.33,0,7,1,1,CLIENT_04923,34,46,9.5,-112.84000000000015,0,0,0
TXN_0109622,90.91,515.45,424.54,2,10,9,0,CLIENT_03713,39,51,17.64,-90.91000000000003,0,0,0
TXN_0119237,1513.62,637.11,2150.73,3,15,9,4,CLIENT_00161,53,56,237.58,1513.62,0,0,0
TXN_0103402,41.65,1615.48,1573.83,0,13,2,2,CLIENT_01631,46,55,2.58,-41.65000000000009,0,0,0
TXN_0119247,350.13,350.13,0.0,1,18,3,6,CLIENT_00771,24,53,100.0,-350.13,0,0,0
TXN_0107794,30.55,594.99,564.44,0,7,9,1,CLIENT_02920,41,42,5.13,-30.549999999999955,0,0,0
TXN_0118834,798.53,2914.79,2116.26,1,18,2,6,CLIENT_03586,67,53,27.4,-798.5299999999997,0,0,0
TXN_0113021,351.07,1474.05,1122.98,2,15,3,5,CLIENT_04585,50,53,23.82,-351.06999999999994,0,0,0
TXN_0107914,120.24,2360.01,2239.77,0,11,3,6,CLIENT_01023,43,55,5.09,-120.24000000000024,0,0,0
TXN_0110228,767.72,767.72,0.0,1,13,12,5,CLIENT_00258,45,63,100.0,-767.72,0,0,0
TXN_0108393,100.0,100.0,0.0,0,12,3,0,CLIENT_03119,25,39,100.0,-100.0,0,0,0
TXN_0106399,166.83,771.3,604.47,0,12,5,0,CLIENT_02115,25,47,21.63,-166.82999999999993,0,0,0
TXN_0116856,72.16,2514.96,2442.81,0,18,9,4,CLIENT_00843,51,53,2.87,-72.15000000000009,0,0,0
TXN_0117610,897.22,897.22,0.0,1,19,7,5,CLIENT_04783,58,54,100.0,-897.22,0,0,0
TXN_0113126,286.23,286.23,0.0,0,11,7,2,CLIENT_01013,55,59,100.0,-286.23,0,0,0
TXN_0105754,55.27,547.2,491.93,2,14,9,3,CLIENT_00861,46,38,10.1,-55.27000000000004,0,0,0
TXN_0115860,331.0,331.0,0.0,2,12,7,5,CLIENT_01196,47,42,100.0,-331.0,0,0,0
TXN_0103986,185.44,950.01,764.58,1,23,11,5,CLIENT_04198,56,48,19.52,-185.42999999999995,0,0,0
TXN_0107639,208.21,3280.55,3072.34,1,14,5,3,CLIENT_01946,50,56,6.35,-208.21000000000004,0,0,0
TXN_0117734,827.79,986.03,1813.82,3,15,4,4,CLIENT_04618,22,46,83.95,827.79,0,0,0
TXN_0111893,482.01,482.01,0.0,1,13,9,2,CLIENT_01363,55,45,100.0,-482.01,0,0,0
TXN_0103824,203.93,281.92,77.98,0,8,7,3,CLIENT_02002,48,54,72.34,-203.94,0,0,0
TXN_0118901,65.94,1818.35,1745.66,1,17,7,2,CLIENT_01133,22,50,3.63,-72.68999999999983,0,0,0
TXN_0107870,903.25,1186.74,283.5,1,17,11,0,CLIENT_04028,25,40,76.11,-903.24,0,0,0
TXN_0118268,70.4,100.0,29.6,0,12,4,3,CLIENT_04328,40,46,70.4,-70.4,0,0,0
TXN_0119107,325.38,1494.58,1169.2,1,17,10,3,CLIENT_04032,30,50,21.77,-325.3799999999999,0,0,0
TXN_0118983,386.65,1543.97,1157.32,1,18,4,1,CLIENT_02210,33,51,25.04,-386.6500000000001,0,0,0
TXN_0100157,82.45,1307.97,1225.52,1,8,3,4,CLIENT_02720,36,43,6.3,-82.45000000000005,0,0,0
TXN_0111842,111.57,323.39,420.57,3,10,7,5,CLIENT_02415,45,55,34.5,97.18,0,0,0
TXN_0100188,90.63,611.96,521.34,1,12,3,4,CLIENT_01634,56,51,14.81,-90.62,0,0,0
TXN_0103577,100.0,100.0,0.0,0,7,8,3,CLIENT_00661,66,54,100.0,-100.0,0,0,0
TXN_0102493,641.93,774.66,132.73,1,7,10,5,CLIENT_01879,27,58,82.87,-641.93,0,0,0
TXN_0111376,628.2,628.2,0.0,1,9,3,5,CLIENT_03671,57,31,100.0,-628.2,0,0,0
TXN_0114981,9.6,1337.06,1327.47,0,12,1,4,CLIENT_02267,24,56,0.72,-9.589999999999918,0,0,0
TXN_0106108,515.32,1419.92,904.6,2,4,5,0,CLIENT_02797,18,66,36.29,-515.32,0,1,0
TXN_0110864,601.64,2335.83,1734.19,0,16,7,2,CLIENT_03594,27,61,25.76,-601.6399999999999,0,0,0
TXN_0108008,423.39,588.28,164.88,0,13,2,4,CLIENT_01521,27,56,71.97,-423.4,0,0,0
TXN_0117707,84.84,845.55,760.71,0,14,10,2,CLIENT_00695,51,48,10.03,-84.83999999999992,0,0,0
TXN_ANOM_0200225,1433.95,2437.77,1003.82,2,8,5,0,CLIENT_05864,35,55,58.82,-1433.9499999999998,0,0,0
TXN_0109149,79.38,1686.39,1607.01,0,15,1,1,CLIENT_00955,44,45,4.71,-79.38000000000011,0,0,0
TXN_0115241,894.48,1356.48,462.0,0,13,12,1,CLIENT_01519,66,47,65.94,-894.48,0,0,0
TXN_0113671,537.62,2532.83,1995.21,0,13,2,0,CLIENT_00996,35,55,21.23,-537.6199999999999,0,0,0
TXN_0118704,165.46,1160.82,995.36,1,9,10,3,CLIENT_02133,45,41,14.25,-165.45999999999992,0,0,0
TXN_0118724,15.89,733.91,718.02,0,10,1,4,CLIENT_04307,63,47,2.17,-15.889999999999986,0,0,0
TXN_0103013,364.52,550.68,186.16,0,12,1,5,CLIENT_04536,50,57,66.19,-364.52,0,0,0
TXN_0110387,848.58,1764.59,916.01,1,9,12,2,CLIENT_00663,45,51,48.09,-848.5799999999999,0,0,0
TXN_0111106,475.0,2415.52,1940.53,0,6,4,6,CLIENT_04689,33,51,19.66,-474.99,0,0,0
TXN_0108443,361.91,408.5,46.59,2,10,10,6,CLIENT_00658,63,51,88.59,-361.90999999999997,0,0,0
TXN_0119322,99.27,2207.64,2108.37,0,10,7,6,CLIENT_01668,48,61,4.5,-99.26999999999998,0,0,0
TXN_0107885,463.5,1208.85,745.35,1,11,1,4,CLIENT_00499,42,50,38.34,-463.4999999999999,0,0,0
TXN_0112976,626.12,4457.47,3701.79,1,17,10,3,CLIENT_04069,62,40,14.05,-755.6800000000003,0,0,0
TXN_0116728,153.47,1795.76,1949.23,3,17,6,6,CLIENT_04382,41,52,8.55,153.47000000000003,0,0,0
TXN_0106105,158.22,1014.42,856.2,0,15,3,3,CLIENT_04537,45,64,15.6,-158.2199999999999,0,0,0
TXN_0115612,251.67,1326.85,1075.19,2,5,6,3,CLIENT_01364,65,38,18.97,-251.65999999999985,0,1,0
TXN_0115626,486.45,1062.56,576.11,0,16,5,0,CLIENT_03178,37,52,45.78,-486.44999999999993,0,0,0
TXN_0103639,12.32,3052.96,3040.64,0,11,10,0,CLIENT_04866,34,45,0.4,-12.320000000000164,0,0,0
TXN_0100428,256.91,2177.21,1920.3,1,7,1,2,CLIENT_03625,65,54,11.8,-256.9100000000001,0,0,0
TXN_0113710,283.47,1999.6,2283.07,3,10,4,5,CLIENT_02571,39,56,14.18,283.47000000000025,0,0,0
TXN_0119463,71.03,402.7,338.92,1,7,6,3,CLIENT_04073,19,50,17.64,-63.77999999999997,0,0,0
TXN_0115471,42.01,100.0,57.99,1,8,1,2,CLIENT_02219,60,47,42.01,-42.01,0,0,0
TXN_0114393,194.65,194.65,0.0,2,18,5,6,CLIENT_01581,41,54,100.0,-194.65,0,0,0
TXN_0114944,45.89,930.63,976.52,3,5,5,0,CLIENT_01920,55,52,4.93,45.889999999999986,0,1,0
TXN_0109989,57.83,1070.34,1012.51,1,10,8,4,CLIENT_01713,45,49,5.4,-57.82999999999993,0,0,0
TXN_0111988,100.0,100.0,0.0,2,17,6,3,CLIENT_01085,43,47,100.0,-100.0,0,0,0
TXN_0109674,271.31,982.06,710.75,0,11,2,1,CLIENT_02296,68,52,27.63,-271.30999999999995,0,0,0
TXN_0102359,365.3,794.0,428.69,2,19,11,5,CLIENT_00896,29,49,46.01,-365.31,0,0,0
TXN_0100673,100.0,100.0,0.0,2,12,10,6,CLIENT_04697,44,39,100.0,-100.0,0,0,0
TXN_0113769,213.03,1048.57,835.54,1,12,8,3,CLIENT_04434,22,53,20.32,-213.02999999999997,0,0,0
TXN_0109942,375.62,1043.18,667.56,2,18,12,6,CLIENT_01793,48,44,36.01,-375.6200000000001,0,0,0
TXN_0113819,695.12,1041.97,346.85,0,16,3,4,CLIENT_00675,32,60,66.71,-695.12,0,0,0
TXN_0109913,328.1,733.2,405.1,0,17,1,4,CLIENT_04268,62,65,44.75,-328.1,0,0,0
TXN_0106512,19.8,1659.32,1639.99,1,12,7,2,CLIENT_00340,31,52,1.19,-19.329999999999927,0,0,0
TXN_0102820,202.63,1309.49,1106.87,0,15,12,1,CLIENT_00025,55,54,15.47,-202.62000000000012,0,0,0
TXN_ANOM_0200365,1949.6,5782.22,3832.62,2,6,8,4,CLIENT_05344,50,42,33.72,-1949.6000000000004,0,0,0
TXN_0114047,134.08,926.1,792.02,0,14,4,4,CLIENT_00106,19,40,14.48,-134.08000000000004,0,0,0
TXN_0102791,496.21,909.06,412.85,0,7,5,6,CLIENT_00369,65,51,54.58,-496.2099999999999,0,0,0
TXN_0116352,51.42,6432.76,6381.33,2,10,5,3,CLIENT_02494,21,47,0.8,-51.43000000000029,0,0,0
TXN_0109919,360.5,2658.0,2297.49,0,13,6,1,CLIENT_03823,47,65,13.56,-360.5100000000002,0,0,0
TXN_ANOM_0200349,0.93,697.3,696.38,0,12,11,4,CLIENT_05195,51,206,0.13,-0.9199999999999591,0,0,0
TXN_0115548,236.11,236.11,0.0,2,10,11,1,CLIENT_04947,44,60,100.0,-236.11,0,0,0
TXN_0101326,175.07,1239.34,1064.27,2,8,2,2,CLIENT_03816,30,44,14.13,-175.06999999999994,0,0,0
TXN_0113842,10.09,1065.06,1053.93,1,11,12,3,CLIENT_00260,30,57,0.95,-11.129999999999882,0,0,0
TXN_0110527,339.83,1181.91,842.07,2,13,11,5,CLIENT_02392,58,40,28.75,-339.84000000000003,0,0,0
TXN_0108585,34.95,2912.0,2882.66,1,22,4,2,CLIENT_01191,46,41,1.2,-29.340000000000146,0,0,0
TXN_0100915,55.41,1029.08,1084.48,3,16,8,3,CLIENT_00080,30,45,5.38,55.40000000000009,0,0,0
TXN_0117981,104.93,133.79,28.87,0,12,7,3,CLIENT_03290,40,51,78.43,-104.91999999999999,0,0,0
TXN_0108778,132.42,742.7,610.28,0,12,10,2,CLIENT_02912,50,56,17.83,-132.42000000000007,0,0,0
TXN_0101650,82.15,1988.98,1906.83,0,17,10,4,CLIENT_02812,18,49,4.13,-82.15000000000009,0,0,0
TXN_0111622,896.86,1024.11,127.25,0,16,7,1,CLIENT_02543,50,44,87.57,-896.8599999999999,0,0,0
TXN_0113100,240.41,1436.79,1196.37,1,14,11,2,CLIENT_04146,49,55,16.73,-240.42000000000007,0,0,0
TXN_0107603,160.14,1078.45,918.31,0,10,4,0,CLIENT_02254,24,60,14.85,-160.1400000000001,0,0,0
TXN_0105222,59.27,1528.66,1469.39,0,13,4,4,CLIENT_04453,57,50,3.88,-59.26999999999998,0,0,0
TXN_0115644,452.0,2209.46,1757.46,0,11,7,4,CLIENT_03308,53,45,20.46,-452.0,0,0,0
TXN_0100435,544.3,855.48,221.28,1,8,9,6,CLIENT_02173,53,62,63.63,-634.2,0,0,0
TXN_0106689,2564.89,570.87,3135.77,3,17,1,2,CLIENT_04337,31,48,449.29,2564.9,0,0,0
TXN_0117498,396.4,1351.8,955.4,2,14,7,4,CLIENT_00708,48,61,29.32,-396.4,0,0,0
TXN_0114095,178.77,5535.75,5356.98,2,11,11,0,CLIENT_04447,65,54,3.23,-178.77000000000044,0,0,0
TXN_0113498,58.06,100.0,41.94,0,17,5,5,CLIENT_04505,60,50,58.06,-58.06,0,0,0
TXN_0118173,100.0,100.0,0.0,0,11,9,6,CLIENT_04165,19,43,100.0,-100.0,0,0,0
TXN_0102562,75.54,373.66,298.11,0,10,8,4,CLIENT_03333,38,42,20.22,-75.55000000000001,0,0,0
TXN_0118749,268.52,762.33,493.81,0,12,5,1,CLIENT_01419,52,47,35.22,-268.52000000000004,0,0,0
TXN_0119035,856.06,1511.29,655.23,1,18,7,6,CLIENT_04101,42,45,56.64,-856.06,0,0,0
TXN_0103198,102.32,203.86,101.54,0,20,1,0,CLIENT_00861,43,55,50.19,-102.32000000000001,0,0,0
TXN_0115016,47.02,735.49,692.78,1,19,8,2,CLIENT_00428,51,41,6.39,-42.710000000000036,0,0,0
TXN_0117076,55.45,1712.62,1657.17,0,18,2,4,CLIENT_02383,18,57,3.24,-55.44999999999982,0,0,0
TXN_0118980,86.47,288.38,201.91,0,20,4,6,CLIENT_01932,46,51,29.98,-86.47,0,0,0
TXN_0115889,166.67,858.12,691.44,2,6,8,1,CLIENT_04057,39,47,19.42,-166.67999999999995,0,0,0
TXN_ANOM_0200388,7966.58,1443.87,9410.45,3,2,5,6,CLIENT_05195,25,50,551.75,7966.580000000001,0,1,0
TXN_0105662,104.5,1082.21,977.71,0,14,2,4,CLIENT_01267,36,51,9.66,-104.5,0,0,0
TXN_0107627,357.24,1425.11,1782.36,3,14,5,1,CLIENT_00366,60,47,25.07,357.25,0,0,0
TXN_0100531,13.93,1360.76,1346.82,0,16,9,5,CLIENT_03461,46,53,1.02,-13.940000000000055,0,0,0
TXN_ANOM_0200222,1.94,248.79,246.85,0,2,4,1,CLIENT_05165,69,195,0.78,-1.9399999999999977,0,1,0
TXN_0117819,214.68,2737.4,2522.72,1,9,2,4,CLIENT_01292,52,53,7.84,-214.6800000000003,0,0,0
TXN_0106599,78.88,1639.99,1561.12,1,0,10,2,CLIENT_01000,21,50,4.81,-78.87000000000012,0,1,0
TXN_0111131,99.16,6653.13,6553.97,0,19,10,3,CLIENT_03858,52,44,1.49,-99.15999999999985,0,0,0
TXN_0106315,696.71,604.28,1300.99,3,11,7,3,CLIENT_04096,45,38,115.3,696.71,0,0,0
TXN_0112514,11.74,922.51,910.76,2,18,4,4,CLIENT_00802,50,46,1.27,-11.75,0,0,0
TXN_0116835,526.09,2937.28,2411.19,1,19,5,6,CLIENT_01424,40,49,17.91,-526.0900000000001,0,0,0
TXN_0113962,119.64,12414.77,12295.13,0,13,7,0,CLIENT_04246,18,48,0.96,-119.64000000000124,0,0,0
TXN_0115005,54.02,1145.97,1091.94,0,16,5,2,CLIENT_01553,53,44,4.71,-54.02999999999997,0,0,0
TXN_0115536,118.36,2293.74,2175.37,1,17,5,2,CLIENT_01711,22,52,5.16,-118.36999999999989,0,0,0
TXN_0111006,374.92,1832.82,1457.9,1,6,12,1,CLIENT_04377,52,45,20.46,-374.91999999999985,0,0,0
TXN_0105028,217.53,1187.7,970.17,0,10,2,1,CLIENT_01716,19,52,18.32,-217.5300000000001,0,0,0
TXN_0100280,3.05,4260.7,4257.66,0,18,6,0,CLIENT_04499,53,44,0.07,-3.0399999999999636,0,0,0
TXN_0111817,958.85,1542.98,584.13,1,17,12,0,CLIENT_02000,19,46,62.14,-958.85,0,0,0
TXN_0105928,344.63,3948.6,3603.96,0,19,12,5,CLIENT_01394,18,47,8.73,-344.6399999999999,0,0,0
TXN_0107836,59.18,2520.21,2461.03,2,7,3,4,CLIENT_00727,49,45,2.35,-59.179999999999836,0,0,0
TXN_0118323,373.01,1365.32,992.3,0,15,12,3,CLIENT_02556,21,59,27.32,-373.02,0,0,0
TXN_0118078,326.67,326.67,0.0,0,15,1,1,CLIENT_02610,49,50,100.0,-326.67,0,0,0
TXN_0101643,182.8,1193.1,1010.3,2,8,10,5,CLIENT_02678,49,48,15.32,-182.79999999999995,0,0,0
TXN_0101889,96.98,513.22,416.24,0,17,6,0,CLIENT_03121,45,44,18.9,-96.98000000000002,0,0,0
TXN_0112681,278.26,861.31,583.05,0,2,8,5,CLIENT_02841,18,44,32.31,-278.26,0,1,0
TXN_0112134,105.64,1775.31,1669.67,2,19,5,6,CLIENT_02981,25,40,5.95,-105.63999999999987,0,0,0
TXN_0112589,187.51,1374.27,1186.77,0,13,6,3,CLIENT_03486,40,51,13.64,-187.5,0,0,0
TXN_0103594,223.19,1555.14,1331.96,0,11,12,4,CLIENT_03925,31,48,14.35,-223.18000000000006,0,0,0
TXN_0102996,526.71,2921.85,2395.15,1,16,8,6,CLIENT_01211,39,40,18.03,-526.6999999999998,0,0,0
TXN_0104501,254.26,3034.13,2779.87,2,20,8,3,CLIENT_01704,25,60,8.38,-254.26000000000022,0,0,0
TXN_0110993,546.57,546.57,0.0,0,14,5,6,CLIENT_02665,43,50,100.0,-546.57,0,0,0
TXN_0118583,86.65,1603.82,1517.18,0,12,9,3,CLIENT_01476,30,47,5.4,-86.63999999999987,0,0,0
TXN_0103193,34.41,2988.31,2953.9,0,10,12,6,CLIENT_00805,54,57,1.15,-34.409999999999854,0,0,0
TXN_0105992,41.85,126.79,84.95,0,17,10,4,CLIENT_00062,40,33,33.01,-41.84,0,0,0
TXN_0118956,469.56,1223.83,754.27,2,10,7,6,CLIENT_01750,34,55,38.37,-469.55999999999995,0,0,0
TXN_0112736,760.41,4081.28,3320.87,1,12,6,3,CLIENT_02391,64,32,18.63,-760.4100000000003,0,0,0
TXN_0118282,126.58,3038.61,2912.03,0,13,3,3,CLIENT_03787,50,66,4.17,-126.57999999999993,0,0,0
TXN_0110126,162.29,2451.56,2289.26,1,17,10,3,CLIENT_01525,61,38,6.62,-162.29999999999973,0,0,0
TXN_0116938,534.43,3930.35,3395.92,0,8,11,1,CLIENT_03366,45,54,13.6,-534.4299999999998,0,0,0
TXN_0100575,49.97,1920.29,1870.33,0,9,3,1,CLIENT_00835,26,56,2.6,-49.960000000000036,0,0,0
TXN_0108231,247.58,2493.5,2245.92,2,14,5,2,CLIENT_02917,57,37,9.93,-247.57999999999993,0,0,0
TXN_0101352,1575.33,565.41,2140.75,3,14,10,1,CLIENT_03037,33,52,278.62,1575.3400000000001,0,0,0
TXN_0103902,8.12,100.0,91.88,0,12,9,4,CLIENT_00147,31,51,8.12,-8.120000000000005,0,0,0
TXN_0116963,73.19,1193.9,1120.71,0,14,9,2,CLIENT_01050,59,52,6.13,-73.19000000000005,0,0,0
TXN_0112160,1.61,1919.81,1918.2,0,13,9,1,CLIENT_02375,18,53,0.08,-1.6099999999999,0,0,0
TXN_0104154,4.05,1754.5,1750.45,1,14,4,3,CLIENT_04115,28,58,0.23,-4.0499999999999545,0,0,0
TXN_0107646,58.03,100.0,49.84,1,13,2,6,CLIENT_01882,32,56,58.03,-50.16,0,0,0
TXN_0111681,99.33,3563.21,3463.88,0,9,10,6,CLIENT_02781,67,50,2.79,-99.32999999999993,0,0,0
TXN_0100505,104.41,456.52,352.12,2,18,10,3,CLIENT_04091,41,61,22.87,-104.39999999999998,0,0,0
TXN_0102857,1079.33,4442.0,5521.33,3,16,7,2,CLIENT_03903,52,47,24.3,1079.33,0,0,0
TXN_0107852,95.85,2665.64,2569.79,0,12,5,6,CLIENT_00598,64,40,3.6,-95.84999999999991,0,0,0
TXN_0101432,145.35,642.64,497.29,1,13,10,0,CLIENT_03234,30,40,22.62,-145.34999999999997,0,0,0
TXN_0104554,100.54,3975.16,3874.62,0,9,9,3,CLIENT_01466,56,48,2.53,-100.53999999999996,0,0,0
TXN_0112962,144.84,2136.84,1977.77,1,17,8,6,CLIENT_02981,68,56,6.78,-159.07000000000016,0,0,0
TXN_0109814,155.61,429.49,273.87,2,9,4,4,CLIENT_01741,68,39,36.23,-155.62,0,0,0
TXN_0109595,567.07,780.7,213.63,2,16,10,0,CLIENT_02928,38,41,72.64,-567.07,0,0,0
TXN_0116345,22.26,1293.65,1271.39,0,11,11,1,CLIENT_00562,32,48,1.72,-22.25999999999999,0,0,0
TXN_0108423,160.68,2022.4,1861.71,0,13,6,3,CLIENT_04584,50,36,7.95,-160.69000000000005,0,0,0
TXN_0103371,593.96,1928.59,1334.63,1,10,1,1,CLIENT_01842,40,50,30.8,-593.9599999999998,0,0,0
TXN_0104367,45.89,1739.09,1693.21,0,6,1,5,CLIENT_01243,43,52,2.64,-45.87999999999988,0,0,0
TXN_0107109,12.9,1693.98,1681.08,0,18,8,4,CLIENT_03206,65,44,0.76,-12.900000000000091,0,0,0
TXN_0114549,274.0,1022.88,748.88,0,10,12,3,CLIENT_03722,37,55,26.79,-274.0,0,0,0
TXN_0119388,666.36,2673.02,2006.66,0,11,3,1,CLIENT_02997,30,48,24.93,-666.3599999999999,0,0,0
TXN_0100610,36.05,100.0,63.95,2,12,10,0,CLIENT_03737,63,42,36.05,-36.05,0,0,0
TXN_0113538,58.13,3192.97,3121.42,1,5,12,3,CLIENT_02552,60,40,1.82,-71.54999999999973,0,1,0
TXN_0108407,203.19,1207.38,1004.19,0,10,8,4,CLIENT_01968,43,60,16.83,-203.19000000000005,0,0,0
TXN_ANOM_0200064,1.38,1318.22,1316.84,1,9,3,3,CLIENT_05359,65,215,0.1,-1.3800000000001091,0,0,0
TXN_0118688,484.78,802.59,317.81,2,10,2,3,CLIENT_04010,28,63,60.4,-484.78000000000003,0,0,0
TXN_0110011,119.11,100.0,0.0,1,13,10,1,CLIENT_02891,45,54,119.11,-100.0,0,0,0
TXN_0109251,62.31,421.81,359.5,0,20,2,2,CLIENT_04769,43,50,14.77,-62.31,0,0,0
TXN_0114259,18.58,2336.98,2318.4,0,20,5,4,CLIENT_02237,40,61,0.8,-18.579999999999927,0,0,0
TXN_0118647,100.0,100.0,0.0,0,11,4,2,CLIENT_04945,49,57,100.0,-100.0,0,0,0
TXN_0117512,12.59,2355.07,2342.48,0,9,5,4,CLIENT_04493,33,46,0.53,-12.590000000000146,0,0,0
TXN_0110590,129.33,916.8,767.67,0,9,11,2,CLIENT_03766,42,45,14.11,-149.13,0,0,0
TXN_0103448,412.09,832.89,1244.98,3,12,2,4,CLIENT_04813,25,33,49.48,412.09000000000003,0,0,0
TXN_0114017,338.07,3589.36,3251.29,0,16,2,6,CLIENT_02487,25,51,9.42,-338.07000000000016,0,0,0
TXN_0104800,736.12,1542.93,806.81,1,16,2,2,CLIENT_01219,40,56,47.71,-736.1200000000001,0,0,0
TXN_0109936,1002.82,1002.82,0.0,1,9,2,3,CLIENT_00616,53,52,100.0,-1002.82,0,0,0
TXN_0113812,411.96,1381.41,969.5,2,18,6,4,CLIENT_03771,20,53,29.82,-411.9100000000001,0,0,0
TXN_0110294,205.94,2917.75,2711.81,1,11,7,1,CLIENT_00981,56,51,7.06,-205.94000000000005,0,0,0
TXN_0106165,159.25,2645.89,2486.64,2,18,12,1,CLIENT_04489,61,61,6.02,-159.25,0,0,0
TXN_0117377,180.25,180.25,0.0,0,9,9,2,CLIENT_00216,29,55,100.0,-180.25,0,0,0
TXN_ANOM_0200002,539.2,567.58,28.38,0,21,12,1,CLIENT_05305,70,46,95.0,-539.2,0,0,0
TXN_0112590,81.48,100.0,18.52,2,18,6,0,CLIENT_04137,48,61,81.48,-81.48,0,0,0
TXN_0117068,60.48,1335.76,1275.28,0,12,3,2,CLIENT_00475,51,55,4.53,-60.48000000000002,0,0,0
TXN_0103944,122.62,2597.36,2474.73,0,7,12,6,CLIENT_04675,23,51,4.72,-122.63000000000011,0,0,0
TXN_0108468,69.02,100.0,37.93,0,9,7,0,CLIENT_03476,34,54,69.02,-62.07,0,0,0
TXN_0104308,306.28,306.28,0.0,0,21,1,3,CLIENT_03642,55,37,100.0,-306.28,0,0,0
TXN_0102919,354.03,2336.25,1982.22,0,12,6,1,CLIENT_03093,27,45,15.15,-354.03,0,0,0
TXN_0103501,803.77,803.77,0.0,0,11,9,6,CLIENT_03151,47,57,100.0,-803.77,0,0,0
TXN_0113872,79.29,120.37,41.07,0,13,2,4,CLIENT_02104,51,50,65.87,-79.30000000000001,0,0,0
TXN_0104660,524.02,3451.26,2927.24,1,12,12,1,CLIENT_02141,64,70,15.18,-524.0200000000004,0,0,0
TXN_0113420,183.86,183.86,0.0,1,10,9,4,CLIENT_03346,51,47,100.0,-183.86,0,0,0
TXN_0117110,258.41,2562.45,2304.04,0,12,3,3,CLIENT_01547,24,43,10.08,-258.40999999999985,0,0,0
TXN_0117490,230.89,766.34,535.45,0,11,12,1,CLIENT_02240,41,63,30.13,-230.89,0,0,0
TXN_0110801,570.22,1519.29,949.06,1,7,3,4,CLIENT_00393,52,52,37.53,-570.23,0,0,0
TXN_0108530,58.41,568.18,509.77,1,15,11,1,CLIENT_03115,37,55,10.28,-58.40999999999997,0,0,0
TXN_0100448,205.89,315.95,110.06,0,20,11,3,CLIENT_03169,34,43,65.17,-205.89,0,0,0
TXN_0110317,632.98,854.85,221.87,1,18,3,2,CLIENT_03580,19,55,74.05,-632.98,0,0,0
TXN_0108623,857.99,1105.45,247.46,1,23,2,2,CLIENT_00066,24,42,77.61,-857.99,0,0,0
TXN_0111255,999.91,3940.39,2940.48,1,12,9,6,CLIENT_00028,41,40,25.38,-999.9099999999999,0,0,0
TXN_0114928,423.1,1239.74,816.63,0,14,1,2,CLIENT_01113,52,51,34.13,-423.11,0,0,0
TXN_0111096,127.42,2096.37,1968.95,0,9,6,0,CLIENT_02986,48,55,6.08,-127.41999999999985,0,0,0
TXN_0116664,40.05,9151.19,9111.14,0,12,4,4,CLIENT_04712,36,49,0.44,-40.05000000000109,0,0,0
TXN_0114078,22.03,1220.74,1198.71,1,12,4,6,CLIENT_03662,54,46,1.8,-22.029999999999973,0,0,0
TXN_0113275,56.13,1365.74,1309.6,1,18,4,2,CLIENT_04099,65,54,4.11,-56.1400000000001,0,0,0
TXN_0108214,202.0,2669.21,2467.21,2,10,1,5,CLIENT_01951,28,57,7.57,-202.0,0,0,0
TXN_0105547,200.29,696.85,483.63,1,13,11,4,CLIENT_02924,57,44,28.74,-213.22000000000003,0,0,0
TXN_0101127,177.44,1730.17,1552.73,2,7,1,0,CLIENT_04524,27,47,10.26,-177.44000000000005,0,0,0
TXN_0117113,377.8,1027.66,646.76,0,18,3,1,CLIENT_02758,48,49,36.76,-380.9000000000001,0,0,0
TXN_0104407,39.63,1256.66,1217.03,0,10,5,4,CLIENT_02375,24,51,3.15,-39.63000000000011,0,0,0
TXN_0101799,25.43,2263.49,2238.06,0,10,6,6,CLIENT_03374,50,54,1.12,-25.429999999999836,0,0,0
TXN_0106434,171.98,1373.57,1201.59,1,23,7,3,CLIENT_04516,35,51,12.52,-171.98000000000002,0,0,0
TXN_0118955,131.12,752.69,621.56,0,11,7,5,CLIENT_03351,26,52,17.42,-131.1300000000001,0,0,0
TXN_0107524,5.52,1300.64,1295.11,2,12,10,4,CLIENT_04772,28,48,0.42,-5.5300000000002,0,0,0
