study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
2,51,4.29,91,9,8.7,14,56,6,2,5
30,46,10.780000000000001,39,53,5.9,14,3,9,2,5
36,85,5.5,95,54,5.9,28,85,1,2,5
15,86,9.4,87,81,4.6,7,48,8,0,4
36,54,5.9,72,61,7.4,16,80,5,1,5
21,77,5.7,74,54,5.5,14,34,8,0,5
14,60,8.690000000000001,58,86,4.9,5,52,0,2,4
39,53,3.4100000000000006,55,81,5.4,7,31,1,2,5
9,41,5.4,77,34,5.5,17,94,6,0,5
21,47,5.1,34,66,7.0,27,88,1,1,5
34,84,9.1,20,64,6.3,30,9,5,0,5
27,94,6.7,28,16,4.5,15,61,1,1,4
22,45,5.6,42,41,7.2,25,1,9,1,5
10,76,4.9,71,58,8.7,24,62,4,0,5
25,76,7.1,45,69,7.4,7,90,5,1,5
38,96,4.1,79,10,9.8,10,75,6,1,5
18,72,5.170000000000001,37,77,4.6,18,15,0,2,4
25,80,5.61,97,27,8.9,11,15,1,2,5
22,45,8.030000000000001,77,38,7.0,22,2,1,2,5
14,91,6.16,84,53,7.1,14,88,0,2,5
12,65,6.5,96,99,7.1,4,17,2,1,5
20,78,7.6,98,10,6.0,3,41,5,1,5
12,80,10.67,88,57,5.9,29,31,10,2,5
14,76,8.4,33,39,7.8,24,49,8,0,5
2,53,6.38,97,3,4.3,14,48,2,2,4
20,76,8.2,65,63,7.5,20,2,2,0,5
13,47,9.6,88,47,8.3,3,71,1,0,5
9,78,7.15,94,69,6.1,27,4,1,2,5
9,52,5.9,51,82,5.3,21,56,6,0,5
13,52,3.5,70,30,5.3,29,83,3,0,5
34,79,10.12,88,1,4.5,25,43,5,2,4
27,82,4.7,34,42,4.5,26,24,7,1,4
29,67,3.4,72,88,5.0,3,69,4,0,5
6,97,7.48,90,40,4.1,25,91,2,2,4
9,57,8.9,88,59,5.6,20,22,1,1,5
26,96,5.8,34,74,5.8,12,87,5,1,5
28,58,8.5,49,45,10.0,10,9,10,1,5
24,77,8.9,97,39,10.0,20,9,7,1,5
31,71,6.2,43,58,5.1,18,32,10,1,5
24,61,7.1,54,44,5.3,12,72,9,0,5
21,41,6.7,88,41,7.0,24,17,3,1,5
19,99,9.6,31,20,4.9,4,66,1,0,4
19,52,8.91,65,2,7.0,19,96,2,2,5
3,62,10.450000000000001,88,65,6.4,29,73,2,2,5
5,64,4.95,55,10,5.9,19,26,8,2,5
31,67,5.2,67,23,8.9,17,34,9,1,5
34,97,3.8500000000000005,86,49,9.0,8,61,3,2,5
37,50,6.5,73,87,9.9,29,17,5,0,5
19,72,9.1,55,20,5.3,11,6,8,0,5
38,63,5.3,71,24,9.3,5,70,9,1,5
20,41,3.9,41,3,7.2,5,85,7,1,5
29,69,3.8500000000000005,57,42,7.5,13,9,8,2,5
21,56,6.1,81,46,9.4,4,26,5,1,5
34,79,4.1,84,22,9.7,13,67,1,1,5
13,73,5.940000000000001,22,59,8.4,16,75,4,2,5
16,77,8.7,27,87,6.1,12,66,9,1,5
3,61,5.7,58,20,6.9,14,54,2,0,5
30,44,7.3,37,65,7.7,21,47,2,1,5
11,87,7.15,22,86,9.0,28,66,9,2,5
3,79,8.0,37,50,7.9,21,88,0,0,5
12,90,4.51,99,14,6.2,9,25,10,2,5
14,55,10.340000000000002,20,57,6.5,27,39,3,2,5
11,52,7.5,45,25,4.3,6,70,6,1,4
15,65,5.390000000000001,71,89,9.5,29,45,2,2,5
19,70,3.9,31,91,4.5,25,97,6,0,4
10,91,4.0,57,58,7.5,8,73,5,0,5
29,78,8.5,60,89,9.2,16,66,0,0,5
4,87,7.1,72,44,6.5,19,91,4,0,5
21,62,5.7,32,65,8.8,2,10,10,1,5
7,87,5.83,95,34,8.8,6,50,5,2,5
28,100,9.0,32,95,4.4,30,31,10,1,4
3,51,9.1,37,93,6.5,29,71,8,0,5
30,53,7.1,38,63,8.1,2,19,9,1,5
39,95,7.370000000000001,38,83,6.5,19,4,5,2,5
4,57,9.57,89,76,7.3,19,40,10,2,5
17,66,8.2,67,26,7.6,13,12,7,1,5
31,67,6.38,90,86,4.9,17,74,1,2,4
3,57,3.6,90,79,6.5,21,97,0,0,5
18,55,8.4,47,30,4.2,8,2,0,1,4
13,91,4.620000000000001,38,11,4.9,9,14,6,2,4
36,55,3.1,99,96,7.1,23,96,7,0,5
2,52,8.9,100,44,7.4,5,55,7,1,5
16,97,7.700000000000001,67,31,4.9,8,42,2,2,4
27,68,10.12,48,53,8.5,9,73,4,2,5
38,48,6.4,67,65,6.2,16,66,6,0,5
22,65,10.450000000000001,38,86,9.5,16,45,8,2,5
32,67,5.5,66,31,6.3,12,47,4,1,5
26,80,8.1,79,14,4.9,25,77,3,0,4
24,52,5.1,67,54,8.5,25,96,3,1,5
25,100,3.0,39,40,7.4,11,96,5,0,5
39,75,6.2700000000000005,38,39,6.3,18,35,8,2,5
29,48,8.2,61,71,6.1,13,22,0,0,5
22,86,4.1,96,48,4.9,3,54,0,0,4
19,53,6.5,95,85,6.0,18,54,0,1,5
37,90,4.95,68,37,4.2,11,53,3,2,4
36,51,3.5,34,55,7.0,30,64,3,1,5
10,92,7.3,79,33,9.4,11,90,10,1,5
39,97,10.67,87,0,8.8,5,50,7,2,5
31,96,5.2,98,9,4.2,30,31,4,0,4
35,71,7.1,100,39,9.3,28,84,9,1,5
33,77,9.7,46,15,6.7,3,19,3,0,5
4,42,8.36,94,87,5.1,29,90,7,2,5
4,97,7.7,74,45,8.5,25,35,6,0,5
29,96,4.73,34,23,5.9,2,31,5,2,5
16,93,7.040000000000001,71,13,5.5,15,56,1,2,5
24,91,5.6,50,89,5.0,5,28,4,0,5
12,55,6.930000000000001,26,38,6.9,28,45,1,2,5
33,59,8.6,32,17,4.6,5,86,5,1,4
37,71,6.2,73,83,8.7,21,34,8,1,5
34,95,3.4,32,40,6.8,16,78,8,0,5
25,62,9.3,39,55,6.7,17,73,5,1,5
35,56,7.48,29,35,4.0,26,51,3,2,4
29,55,9.5,71,23,8.9,7,14,9,1,5
38,77,7.0,56,89,7.0,30,88,8,1,5
8,47,3.5,71,28,6.6,2,80,4,0,5
5,58,7.590000000000001,46,21,8.6,28,50,7,2,5
38,69,7.0,53,10,4.4,30,30,8,1,4
2,96,4.95,81,40,6.2,14,74,4,2,5
2,97,6.3,35,48,7.5,18,83,5,0,5
21,73,6.2,78,10,6.8,25,94,3,1,5
20,53,8.14,40,51,5.1,12,15,0,2,5
30,61,4.8,35,66,5.8,17,35,0,1,5
11,83,7.1,100,84,5.8,25,38,4,0,5
19,56,4.7,98,74,10.0,6,10,2,0,5
29,99,6.71,32,7,6.0,5,19,6,2,5
36,98,3.9,52,30,5.2,21,89,3,1,5
32,54,3.3,73,73,8.9,21,55,3,1,5
28,89,5.720000000000001,88,5,6.5,22,89,3,2,5
12,87,4.9,46,80,6.7,7,41,5,0,5
39,71,5.8,71,70,7.3,27,46,8,0,5
6,52,9.7,84,95,7.6,25,5,8,1,5
9,60,7.370000000000001,63,12,7.5,18,34,10,2,5
35,88,6.9,49,5,4.2,20,7,4,1,4
13,79,9.6,42,66,8.9,11,70,10,0,5
39,72,9.4,98,26,5.2,5,36,7,0,5
2,100,9.2,35,44,5.8,6,49,3,0,5
32,96,3.7,74,25,5.0,7,15,7,1,5
5,97,8.14,37,3,8.6,3,8,9,2,5
6,66,8.7,36,36,7.5,30,74,8,1,5
31,74,9.680000000000001,94,20,8.5,3,84,7,2,5
25,55,7.0,71,27,7.9,25,59,7,1,5
4,67,3.4100000000000006,64,81,4.6,25,50,8,2,4
12,73,10.780000000000001,75,31,5.8,30,45,9,2,5
5,86,6.3,73,52,7.0,2,70,7,0,5
27,40,5.8,28,32,5.8,20,11,3,0,4
28,80,5.8,36,25,5.2,4,63,4,1,5
28,87,6.6000000000000005,46,16,9.2,5,20,9,2,5
7,70,4.7,56,55,8.5,2,4,5,0,5
16,75,5.3,41,92,6.1,16,5,4,1,5
31,83,9.9,91,83,8.6,12,42,8,0,5
38,72,6.16,86,29,7.8,15,25,1,2,5
38,72,6.7,57,4,4.0,27,92,5,0,4
38,78,8.9,91,5,6.3,27,53,9,1,5
36,57,6.7,63,61,5.7,4,2,1,1,5
24,62,5.3,55,9,5.3,27,10,10,1,5
7,99,6.7,44,69,5.5,30,86,7,1,5
5,62,3.8,61,9,9.7,3,24,7,0,5
19,54,3.9,32,84,6.9,14,11,4,1,5
10,65,7.9,75,43,9.1,13,64,9,1,5
30,69,9.4,98,55,5.3,27,3,7,0,5
14,64,8.1,70,3,5.0,6,51,4,0,5
18,84,3.8500000000000005,69,12,9.3,4,64,3,2,5
33,55,5.8,96,73,7.0,1,69,8,1,5
23,78,3.0,71,79,9.4,3,33,7,0,5
5,87,6.6,52,18,4.4,24,90,3,1,4
6,84,4.4,44,69,9.5,12,15,1,0,5
38,53,9.1,77,89,6.5,3,74,1,0,5
14,56,3.7,59,61,4.9,23,13,1,1,4
35,51,3.3000000000000003,57,8,8.1,18,73,10,2,5
23,68,6.2,22,45,8.8,14,60,9,1,5
24,71,4.51,35,55,4.3,5,52,7,2,4
4,95,9.02,21,73,9.9,23,57,5,2,5
35,63,9.4,42,39,8.2,1,62,0,1,5
33,91,3.63,49,66,5.9,14,12,9,2,5
22,52,5.8,29,82,4.9,27,44,3,1,4
22,95,10.0,84,61,6.4,12,97,2,0,5
12,59,8.91,41,98,5.3,1,96,9,2,5
5,54,9.7,71,45,7.0,27,54,10,1,5
2,95,4.51,75,5,8.7,24,32,6,2,5
29,92,4.5,52,28,8.0,2,61,9,1,5
25,43,4.1,99,18,6.6,12,38,4,1,5
36,93,5.61,49,14,4.7,13,12,0,2,4
14,73,8.1,43,56,9.7,27,80,5,0,5
35,67,4.2,24,37,5.6,20,72,3,0,5
12,89,7.370000000000001,72,20,5.7,15,12,9,2,5
37,41,4.9,74,50,7.9,16,15,5,1,5
18,96,8.8,42,38,8.6,19,100,6,0,5
36,86,3.0,95,86,9.9,5,53,8,1,5
19,69,5.06,29,19,9.8,2,29,0,2,5
23,65,7.2,52,1,9.5,6,38,5,1,5
25,90,3.7,99,31,6.6,8,96,10,0,5
20,86,6.3,81,91,5.0,21,63,7,0,5
38,65,6.71,46,3,7.5,7,69,3,2,5
22,59,9.9,26,6,4.1,21,11,9,2,4
9,81,8.14,46,2,5.2,13,1,8,2,5
29,67,7.5,93,24,4.0,6,32,3,1,4
6,95,9.7,29,8,5.1,9,14,3,0,5
18,59,10.89,94,86,6.8,12,80,8,2,5
38,50,7.6,76,86,6.4,27,51,3,0,5
37,97,6.7,49,25,6.2,30,34,8,0,5
20,49,7.3,22,63,9.0,10,94,0,0,5
28,100,5.7,48,17,8.0,11,93,7,0,5
35,62,10.89,33,87,9.6,1,37,1,2,5
12,76,8.690000000000001,96,90,6.7,10,79,7,2,5
13,80,5.0,44,1,5.6,25,41,4,1,5
22,91,3.74,29,0,4.7,16,80,0,2,4
12,58,3.3,98,47,8.0,19,6,0,0,5
29,84,4.4,68,79,9.1,10,55,5,1,5
6,57,4.6,57,62,5.1,15,4,0,1,5
18,88,6.490000000000001,90,87,9.3,14,39,1,2,5
21,66,4.95,33,35,7.2,3,60,10,2,5
13,45,7.4,49,62,4.9,4,90,2,0,4
7,49,4.95,59,74,7.9,8,64,10,2,5
18,41,4.3,31,25,7.1,1,65,10,1,5
20,63,6.3,33,5,4.2,20,67,1,0,4
27,77,9.2,20,25,6.4,15,64,8,0,5
33,67,6.3,87,92,8.7,7,92,9,1,5
7,67,5.9,68,42,7.3,12,84,5,1,5
37,92,7.0,37,0,5.7,3,41,8,1,5
39,84,4.8,55,8,9.6,23,34,4,1,5
12,89,6.050000000000001,83,26,5.4,27,97,3,2,5
34,78,4.5,47,70,5.5,5,65,1,1,5
25,41,7.700000000000001,51,2,6.1,29,24,3,2,5
24,100,7.9,91,60,9.4,26,5,7,1,5
16,85,7.7,44,72,7.0,27,7,1,1,5
28,44,4.8,66,1,8.1,25,34,7,1,5
12,89,9.350000000000001,39,73,9.9,8,52,1,2,5
18,50,4.8,52,80,8.7,11,18,0,1,5
15,49,4.51,49,30,5.0,19,8,3,2,5
28,82,5.4,56,64,8.7,30,32,6,0,5
19,98,7.2,99,17,8.5,12,7,1,0,5
29,41,4.0,72,5,5.4,20,37,10,1,5
5,54,7.5,93,41,6.0,7,31,2,1,5
8,78,9.0,88,67,8.3,29,22,5,1,5
36,80,5.1,27,3,5.4,14,33,1,1,5
10,76,6.2,20,98,5.2,2,86,8,0,5
9,46,5.06,26,3,8.2,26,45,5,2,5
18,59,5.5,81,64,9.3,27,31,5,1,5
18,73,3.2,77,40,4.5,22,0,7,0,4
34,74,10.67,97,42,6.7,25,6,0,2,5
33,73,5.9,92,94,7.6,12,23,9,1,5
9,92,8.5,27,54,8.1,9,1,2,0,5
20,61,4.0,83,18,10.0,22,17,1,1,5
39,70,8.7,27,20,8.1,12,82,0,1,5
4,62,9.0,22,57,7.7,6,99,10,0,5
6,58,8.0,77,29,9.9,6,55,10,1,5
14,43,9.3,51,6,4.4,27,91,5,1,4
32,63,4.2,87,68,4.4,26,98,3,0,4
17,59,6.3,68,63,7.4,22,31,5,1,5
33,78,8.030000000000001,57,1,6.2,19,76,7,2,5
23,67,7.2,21,66,4.6,20,69,6,1,4
30,93,9.0,28,78,5.8,6,92,2,0,5
23,78,4.5,65,100,8.0,26,9,2,1,5
4,56,4.2,84,73,9.3,17,39,5,1,5
11,58,4.8,68,8,4.6,17,73,0,1,4
22,93,10.12,94,22,7.2,29,33,2,2,5
17,87,9.6,48,13,5.8,23,83,7,1,5
13,74,7.0,48,53,8.0,17,32,2,0,5
3,71,6.5,52,44,7.3,21,74,0,0,5
25,86,7.2,47,96,9.6,10,87,9,0,5
36,85,7.3,45,15,4.2,11,96,8,0,4
31,86,4.2,48,83,6.8,8,56,1,1,5
31,85,8.58,30,71,5.2,22,21,6,2,5
36,78,6.2,53,97,7.2,14,47,7,0,5
20,96,6.6,67,94,9.1,19,75,2,1,5
9,74,3.5200000000000005,46,56,9.5,30,93,6,2,5
27,69,9.240000000000002,91,7,6.4,18,31,9,2,5
8,56,8.8,59,24,8.9,30,82,3,0,5
31,81,7.3,50,40,5.7,15,44,1,1,5
8,86,8.2,84,61,4.0,30,1,3,1,4
4,68,6.7,58,76,9.1,18,77,7,1,5
2,45,7.3,43,17,4.7,20,54,1,1,4
37,99,5.8,87,49,4.1,25,58,5,0,4
26,56,9.350000000000001,42,40,6.1,25,32,9,2,5
38,56,6.930000000000001,80,33,6.3,17,95,2,2,5
2,53,7.8,46,99,4.5,5,82,2,0,4
16,63,8.14,35,80,8.9,25,13,5,2,5
38,96,8.690000000000001,64,11,6.4,30,67,2,2,5
14,89,8.5,46,79,6.9,30,65,1,0,5
9,96,6.6,92,76,5.6,4,73,1,0,5
6,76,9.57,24,74,7.1,11,58,2,2,5
10,100,6.5,78,77,8.6,16,92,1,0,5
2,79,9.7,91,41,9.4,7,14,5,1,5
37,78,8.3,54,54,9.8,27,30,3,1,5
36,94,4.620000000000001,89,91,6.6,16,96,0,2,5
3,71,8.8,65,58,9.9,6,28,2,0,5
24,75,6.9,75,50,5.8,29,74,9,1,5
10,89,9.9,43,87,4.0,20,72,10,0,4
35,76,8.8,29,52,8.6,10,46,2,2,5
15,87,3.9600000000000004,98,80,5.1,30,56,3,2,5
5,53,5.8,57,8,4.3,11,57,5,0,4
31,66,6.6,89,93,9.5,15,92,0,0,5
32,98,8.9,67,100,8.8,12,100,1,0,5
39,58,8.1,28,2,4.6,23,84,9,1,4
12,70,6.16,69,7,8.7,16,30,2,2,5
36,85,8.36,88,81,9.1,23,52,4,2,5
9,48,7.0,67,58,9.4,18,85,10,1,5
4,77,3.9,58,29,7.3,7,63,6,1,5
15,56,4.6,24,66,8.2,29,81,0,1,5
14,58,5.940000000000001,30,54,8.6,14,1,1,2,5
33,83,4.4,79,33,8.1,9,59,3,0,5
35,43,4.1,46,42,7.9,22,85,9,0,5
20,87,3.74,26,27,7.3,28,100,0,2,5
39,96,10.01,79,36,6.9,6,83,10,2,5
17,50,5.0,69,88,10.0,11,47,0,0,5
3,61,5.0,86,29,6.0,13,47,10,1,5
18,43,4.4,88,70,4.5,22,60,8,1,4
35,56,6.930000000000001,74,61,8.6,28,3,5,2,5
17,47,7.26,96,28,5.3,29,25,1,2,5
39,85,4.95,35,1,7.2,18,83,9,2,5
3,98,8.030000000000001,31,89,4.6,12,21,6,2,4
3,73,8.1,46,56,7.7,6,42,9,0,5
27,50,5.6,52,56,9.7,22,19,5,0,5
14,70,7.8100000000000005,98,41,8.3,9,92,10,2,5
32,50,6.5,100,48,5.3,18,47,5,0,5
35,95,4.4,74,56,9.8,25,94,7,1,5
4,93,8.1,71,70,5.8,21,60,9,1,5
9,95,9.46,56,17,6.6,15,22,2,2,5
24,77,7.5,34,69,7.0,9,60,9,1,5
15,92,5.83,84,26,9.9,10,79,1,2,5
28,60,9.5,87,53,4.4,26,62,8,0,4
30,85,6.820000000000001,22,23,8.2,2,18,4,2,5
2,69,4.9,91,96,6.2,14,74,5,1,5
18,49,6.490000000000001,24,94,4.5,21,75,10,2,4
31,65,7.8,28,33,9.6,11,99,6,0,5
14,66,8.9,20,21,7.5,13,12,1,0,5
22,47,6.050000000000001,49,87,8.5,2,1,10,2,5
20,78,4.6,90,62,5.4,21,50,5,1,5
20,47,8.14,39,35,8.6,7,74,0,2,5
26,99,10.340000000000002,46,91,9.0,28,0,8,2,5
23,47,4.3,82,83,6.6,15,40,5,1,5
32,94,9.46,94,60,7.4,7,9,10,2,5
18,73,6.3,100,81,9.8,12,2,6,0,5
24,98,8.6,50,41,9.1,27,7,4,0,5
33,55,6.5,38,95,6.7,7,79,1,1,5
11,80,5.6,98,32,8.0,5,35,3,0,5
11,52,7.9,81,73,8.7,15,39,4,0,5
37,62,9.3,26,8,4.1,7,38,10,1,4
9,51,5.720000000000001,56,24,7.5,22,83,9,2,5
21,66,6.820000000000001,90,12,9.9,23,46,1,2,5
33,61,4.6,95,46,9.7,21,59,8,1,5
15,71,4.3,27,44,9.0,28,7,1,1,5
29,96,9.240000000000002,76,4,4.6,2,73,1,2,4
25,100,4.4,47,30,10.0,25,36,1,0,5
16,88,9.46,36,30,7.7,2,62,1,2,5
23,66,6.0,30,97,5.3,19,95,4,0,5
31,41,10.0,34,89,8.0,9,26,6,0,5
5,84,4.4,49,70,9.1,2,94,0,1,5
14,72,3.7,25,40,4.7,29,2,8,0,3
24,65,3.5,31,45,9.5,14,38,10,1,5
9,67,8.8,80,51,9.5,15,5,5,0,5
19,58,6.71,55,83,4.1,24,80,0,2,4
13,82,3.0,54,85,9.4,29,9,0,0,5
32,44,10.01,86,4,9.7,12,84,8,2,5
15,72,9.1,98,11,4.2,29,28,8,1,4
35,59,8.6,96,20,5.8,29,28,0,1,5
19,69,4.7,82,8,6.2,19,19,0,0,5
35,84,6.16,59,92,6.1,15,78,4,2,5
12,47,8.2,50,90,8.6,6,65,4,0,5
13,77,6.4,56,16,6.1,25,96,6,1,5
16,100,4.51,24,23,9.7,10,11,3,2,5
32,56,4.7,100,26,10.0,10,12,9,1,5
30,83,9.8,23,7,5.9,3,38,0,1,5
27,40,4.1,45,43,7.1,9,38,5,0,5
19,42,8.1,43,61,7.3,23,44,9,0,5
33,85,6.3,58,28,7.5,5,84,2,0,5
23,65,8.2,75,82,6.2,24,40,6,0,5
39,70,7.6,73,73,5.0,22,79,0,1,5
18,47,6.1,57,23,4.3,7,97,3,1,4
24,82,6.050000000000001,73,33,4.6,19,90,9,2,4
25,98,8.3,38,59,9.4,29,42,8,0,5
9,85,5.83,45,30,5.7,10,61,9,2,5
7,47,8.5,71,3,4.5,11,2,5,0,4
6,100,8.58,94,94,7.7,6,8,1,2,5
30,74,7.700000000000001,80,8,4.5,27,43,5,2,4
29,78,5.6,86,89,4.4,19,33,8,0,4
12,67,4.4,41,76,7.7,7,18,10,0,5
2,90,8.0,36,89,7.5,16,89,0,1,5
20,43,3.6,30,53,4.2,26,86,4,1,4
10,96,9.8,58,0,6.8,22,17,7,0,5
28,55,9.9,80,60,6.6,26,45,6,0,5
35,52,3.9,68,72,7.3,12,40,9,0,5
5,59,3.7,80,30,8.4,24,48,1,0,5
37,90,6.490000000000001,31,87,5.7,24,51,7,2,5
19,44,10.67,32,44,6.6,22,73,8,2,5
16,94,6.38,77,59,8.8,18,42,9,2,5
14,76,6.050000000000001,30,85,9.5,14,9,7,2,5
20,59,7.9,83,72,9.3,26,84,5,1,5
7,63,4.3,50,86,6.9,29,37,8,0,5
13,75,6.050000000000001,30,83,7.1,16,37,7,2,5
38,73,5.5,62,41,7.2,26,46,3,2,5
18,97,7.2,55,84,9.2,6,6,5,0,5
24,84,4.51,21,26,9.0,1,11,4,2,5
27,87,7.48,80,57,5.9,13,51,9,2,5
30,93,9.0,55,68,5.0,6,32,8,1,5
34,73,7.26,97,80,6.3,6,88,10,2,5
28,58,7.8,68,97,5.7,6,91,3,0,5
26,56,3.8500000000000005,46,72,9.7,12,23,0,2,5
11,44,6.1,31,33,5.6,9,47,10,1,5
24,64,3.7,77,9,5.1,20,30,8,1,5
22,57,7.2,25,65,9.4,27,81,10,0,5
22,99,5.0,63,24,4.5,7,22,8,1,4
14,94,5.5,66,2,5.6,27,70,6,2,5
38,92,3.5,42,33,6.6,3,71,4,0,5
34,89,5.720000000000001,93,70,7.6,24,14,10,2,5
25,47,6.5,95,27,6.0,15,37,6,0,5
12,66,7.1,45,8,7.0,2,27,8,1,5
18,54,3.5,26,10,5.2,18,90,2,1,5
5,84,8.36,51,92,7.4,21,20,4,2,5
26,52,6.4,52,79,6.4,1,26,2,1,5
31,55,7.48,39,38,9.1,1,46,7,2,5
10,61,8.8,88,92,6.5,30,55,10,1,5
22,59,5.4,71,12,6.7,11,13,0,1,5
21,52,4.620000000000001,61,98,7.6,3,20,3,2,5
20,59,6.9,20,10,4.7,22,13,6,1,4
20,41,9.6,82,34,4.9,10,69,8,0,4
13,74,6.6,26,7,8.7,12,75,9,1,5
38,86,8.8,77,6,5.6,6,27,10,0,5
18,94,8.3,69,68,8.1,24,92,1,0,5
38,58,6.6,53,69,4.6,7,36,8,0,4
29,84,7.5,70,56,8.9,17,66,5,0,5
36,76,5.8,29,34,9.9,17,32,6,0,5
19,97,6.7,45,93,6.2,4,11,3,1,5
15,93,6.6,51,10,7.0,1,11,4,1,5
36,45,8.8,61,37,6.7,1,74,0,2,5
8,53,6.490000000000001,81,90,9.4,26,91,3,2,5
14,43,4.07,31,84,4.1,17,50,7,2,4
19,61,9.350000000000001,59,77,7.9,11,34,5,2,5
38,90,7.8,97,48,7.9,3,97,6,0,5
14,94,9.7,53,34,6.3,29,85,0,1,5
37,78,6.0,100,28,5.3,10,86,6,0,5
32,75,3.8500000000000005,89,87,5.4,2,11,5,2,5
3,73,3.9,46,99,8.8,16,18,3,0,5
17,66,9.240000000000002,27,40,4.4,16,94,1,2,4
10,46,3.8500000000000005,66,95,7.4,27,58,1,2,5
10,42,10.340000000000002,100,5,5.8,26,12,6,2,5
39,86,5.5,45,9,5.6,8,18,2,2,5
12,72,9.3,76,83,7.0,7,35,1,1,5
23,41,9.240000000000002,26,83,9.4,10,85,9,2,5
34,81,9.1,45,89,7.7,29,93,2,1,5
37,55,4.5,78,84,8.7,24,3,9,1,5
24,64,7.920000000000001,88,22,7.6,4,12,1,2,5
35,99,3.7,66,45,8.2,30,83,10,1,5
10,54,4.840000000000001,54,11,6.6,9,5,2,2,5
25,63,5.720000000000001,49,54,9.6,5,43,4,2,5
9,54,9.02,69,12,7.0,7,75,9,2,5
8,70,3.5200000000000005,43,73,7.3,4,79,9,2,5
37,53,9.3,49,6,7.1,1,80,9,1,5
19,93,3.5,73,100,5.9,27,7,4,0,5
4,53,5.6,86,11,5.4,12,32,6,0,5
29,45,3.9600000000000004,51,60,4.4,16,51,9,2,4
7,53,9.240000000000002,27,24,8.3,16,75,10,2,5
22,56,4.4,69,1,5.7,8,89,2,2,5
29,57,9.2,66,25,6.3,25,82,10,0,5
2,59,6.7,65,50,9.5,13,12,2,0,5
37,90,10.56,99,68,7.4,9,9,6,2,5
22,56,5.0,54,61,4.6,10,33,5,1,4
36,55,6.2,80,71,8.8,30,94,5,1,5
14,79,7.9,98,72,5.5,8,26,3,0,5
11,78,8.8,70,38,7.3,1,57,10,1,5
11,91,5.9,82,83,7.1,3,66,3,1,5
14,71,10.12,27,10,5.4,5,43,1,2,5
38,99,3.8,53,63,4.7,7,68,10,1,4
39,83,8.8,44,85,5.3,28,4,5,2,5
25,48,5.940000000000001,63,79,4.6,16,36,9,2,4
3,66,4.07,62,41,5.7,8,70,10,2,5
23,85,6.2700000000000005,69,9,10.0,1,55,2,2,5
18,91,9.2,32,88,6.4,21,50,5,1,5
37,72,9.9,65,18,9.2,3,55,2,0,5
15,49,5.7,95,3,7.3,23,41,2,1,5
11,56,9.2,98,82,8.0,6,12,0,0,5
36,88,6.6,72,2,4.9,12,33,4,0,4
26,88,8.8,82,80,5.6,15,99,1,2,5
4,75,3.3,21,13,7.1,17,33,9,1,5
39,56,6.9,59,9,9.3,27,52,1,0,5
18,57,3.5,42,5,4.3,18,2,8,0,4
13,91,4.9,78,30,7.0,21,73,1,1,5
25,62,7.0,88,30,4.3,21,98,10,0,4
30,73,8.7,53,47,6.7,17,36,1,1,5
26,47,7.590000000000001,93,8,7.8,27,51,5,2,5
37,52,9.6,46,75,8.5,12,5,9,0,5
27,62,9.57,74,25,4.8,16,20,10,2,4
39,96,4.1,23,1,5.0,12,44,0,0,4
2,93,6.2700000000000005,87,3,6.8,4,4,7,2,5
21,59,7.7,91,95,10.0,28,2,0,0,5
29,61,9.6,89,91,6.1,25,19,8,1,5
17,86,10.89,46,5,6.6,9,93,3,2,5
18,91,8.3,66,29,6.6,15,75,2,1,5
29,62,7.0,59,54,4.5,5,60,6,0,4
13,80,9.13,46,27,8.6,23,34,7,2,5
28,74,5.390000000000001,26,60,5.5,11,31,4,2,5
31,42,5.0,42,76,8.2,18,18,2,0,5
35,73,7.6,83,54,6.9,1,14,3,0,5
38,72,9.1,48,35,7.7,16,73,9,0,5
7,85,9.8,80,73,4.3,28,56,5,1,4
8,56,5.940000000000001,63,73,9.3,18,25,4,2,5
33,84,9.46,88,4,5.5,13,69,3,2,5
33,58,9.0,46,28,8.0,20,89,2,1,5
26,69,8.14,31,99,8.8,16,1,5,2,5
34,62,5.4,36,11,7.2,22,48,6,1,5
8,54,7.3,56,21,6.0,16,47,1,1,5
13,98,7.1,53,58,9.9,3,31,5,0,5
17,96,7.2,55,38,5.7,18,2,2,1,5
17,53,8.030000000000001,25,1,9.7,29,82,9,2,5
37,41,9.790000000000001,51,13,4.9,23,99,7,2,4
14,78,4.2,92,9,6.3,24,19,1,0,5
8,88,6.16,41,47,4.8,25,93,4,2,4
37,57,7.1,29,63,4.0,11,36,7,1,4
10,45,5.5,48,2,5.6,28,19,8,2,5
33,98,9.8,30,71,4.5,26,59,6,1,4
12,71,5.28,85,59,9.9,13,97,8,2,5
9,60,6.930000000000001,75,80,8.6,24,58,8,2,5
34,79,9.1,77,67,4.0,2,80,7,0,4
24,67,3.6,71,20,5.3,3,41,6,1,5
26,66,8.7,80,93,8.0,1,22,5,0,5
9,41,7.0,36,18,6.4,1,40,10,0,5
23,72,3.2,49,78,9.0,15,72,2,0,5
5,55,9.3,91,19,7.0,22,26,7,0,5
4,78,3.3,56,57,7.9,3,80,2,1,5
30,61,6.6,24,41,7.6,4,45,10,1,5
30,95,3.63,45,93,7.8,26,16,8,2,5
