study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
35,94,8.9,79,81,8.7,30,76,10,1,5
30,75,7.0,69,72,7.5,17,76,3,1,4
36,98,8.5,84,88,7.5,25,83,5,2,5
37,98,9.3,75,97,8.4,24,95,7,2,5
17,78,7.2,71,74,7.7,11,71,6,2,4
38,94,9.4,93,98,8.7,21,85,6,2,5
7,44,3.2,31,20,4.7,6,4,0,0,2
13,68,6.4,55,42,6.4,12,49,3,2,3
30,90,8.4,79,94,8.7,24,90,9,0,5
37,96,8.7,98,72,8.2,22,85,7,2,5
8,59,3.1,43,32,5.8,8,35,3,0,2
29,96,9.4,76,73,8.9,22,90,7,2,5
2,60,4.9,50,21,4.9,3,29,3,1,2
19,94,7.4,75,59,7.6,11,70,6,1,4
39,91,8.2,100,73,8.0,30,92,8,1,5
18,64,6.5,50,47,6.2,14,68,3,0,3
5,42,4.3,24,32,5.3,8,47,1,1,2
19,89,7.5,79,79,7.9,15,82,5,1,4
30,93,9.3,85,95,7.9,20,77,7,2,5
25,98,8.7,82,77,8.4,30,88,9,1,5
17,79,6.8,58,58,6.6,6,67,4,0,3
16,69,6.6,60,33,6.2,9,67,2,1,3
28,94,9.9,92,71,8.4,28,82,10,2,5
37,92,9.2,84,94,8.8,24,94,7,1,5
7,44,4.4,50,33,4.5,2,31,1,0,2
23,87,7.7,79,72,7.5,16,76,4,1,4
40,92,8.3,86,84,7.1,30,94,5,2,5
25,93,8.2,91,90,7.4,29,97,4,2,5
28,99,8.0,88,80,7.3,26,82,4,1,5
6,43,4.4,27,19,4.5,2,5,1,0,2
15,63,5.3,64,30,5.7,6,49,2,2,3
7,42,4.1,29,1,5.2,8,19,3,1,2
11,65,5.3,59,54,6.2,10,43,4,2,3
4,63,5.3,28,21,5.9,6,28,3,0,2
23,95,7.1,59,54,7.4,10,74,7,1,4
17,68,5.5,55,61,6.1,10,66,5,0,3
23,87,7.7,62,53,7.5,18,67,7,1,4
7,60,4.3,25,36,5.7,4,23,2,0,2
4,44,3.1,48,20,4.7,10,48,1,0,2
22,89,8.2,69,72,7.2,14,71,7,0,4
6,53,3.9,42,9,4.6,2,11,1,0,2
34,94,8.5,100,95,8.2,29,97,5,2,5
30,81,7.9,79,79,8.0,19,65,7,2,4
20,71,5.0,58,47,5.6,10,64,3,1,3
38,91,9.4,86,72,7.7,24,81,5,2,5
12,62,6.0,61,38,6.8,11,61,4,1,3
28,100,8.9,98,82,7.4,20,98,9,2,5
40,96,9.4,85,81,8.3,30,87,10,2,5
37,91,9.7,91,74,8.4,20,92,4,2,5
25,98,8.3,95,98,7.9,21,82,7,2,5
28,98,9.6,75,99,8.6,30,85,10,2,5
10,61,4.5,46,2,4.7,10,47,3,1,2
13,81,5.9,48,36,6.2,6,51,2,1,3
9,58,4.3,22,26,4.4,10,45,0,0,2
8,67,6.7,52,40,6.8,5,49,1,2,3
10,63,5.8,60,56,6.4,7,46,2,1,3
9,53,3.7,24,22,5.5,7,26,0,0,2
18,86,6.6,64,64,7.7,18,80,6,2,4
10,61,4.5,26,18,5.6,1,12,1,0,2
17,67,5.7,52,56,6.2,6,50,3,1,3
30,93,7.5,65,67,6.8,16,63,4,2,4
7,56,3.3,20,26,4.3,1,9,2,0,2
14,71,5.1,59,35,6.7,6,52,2,1,3
2,46,5.6,31,21,5.5,8,16,3,2,2
26,96,8.4,72,63,7.5,17,65,4,1,4
9,68,5.5,48,60,6.3,10,66,1,2,3
7,67,6.6,49,60,5.8,12,57,1,0,3
37,90,9.7,87,91,8.6,20,95,10,2,5
8,80,6.6,55,41,6.0,10,59,5,1,3
13,72,6.8,61,44,5.8,8,42,2,0,3
10,77,6.5,57,38,6.6,12,46,2,0,3
29,93,8.2,87,91,8.9,23,98,5,2,5
37,95,9.1,94,86,7.6,25,99,10,2,5
35,97,8.9,97,85,7.1,26,75,5,2,5
21,87,8.0,74,56,7.3,17,69,2,2,4
18,91,7.6,71,70,6.8,18,85,3,1,4
17,89,7.4,68,58,7.0,14,69,5,1,4
3,46,3.9,41,36,4.3,8,44,0,0,2
21,80,8.5,77,51,6.9,15,87,2,1,4
28,92,6.6,60,49,7.6,13,63,4,1,4
39,92,8.8,99,94,8.0,28,85,4,2,5
23,80,7.7,72,68,7.2,12,65,4,1,4
15,68,6.0,59,45,6.1,5,64,3,1,3
20,94,6.9,77,74,7.2,17,81,6,1,4
3,43,4.7,34,0,4.3,1,52,0,1,2
30,82,6.7,62,55,7.3,20,75,5,2,4
21,86,7.8,66,62,7.4,15,83,5,2,4
12,60,6.7,49,56,6.5,11,60,4,0,3
6,41,4.3,49,11,4.4,6,45,1,0,2
6,41,5.3,37,9,5.8,2,33,2,0,2
6,62,3.5,23,21,5.4,4,10,0,0,2
29,97,8.5,94,75,8.4,22,80,10,2,5
9,67,5.4,59,32,6.5,10,72,3,1,3
19,77,5.2,60,28,6.3,7,67,1,1,3
25,86,6.7,78,69,6.9,14,76,6,1,4
14,72,5.5,58,51,6.7,15,61,5,1,3
25,91,7.5,73,55,7.3,17,61,3,2,4
34,89,8.8,84,82,7.9,28,82,8,1,5
9,62,6.2,61,62,6.2,8,61,5,1,3
40,96,9.2,92,72,8.7,29,79,10,0,5
28,96,8.5,84,90,7.2,23,87,8,1,5
19,88,8.2,68,58,7.3,18,66,4,1,4
33,92,9.7,78,82,9.0,21,85,7,2,5
8,61,6.6,61,50,6.4,15,61,4,1,3
6,50,4.5,23,5,4.3,4,7,3,0,2
31,97,8.6,80,89,8.5,22,86,8,2,5
3,56,3.1,30,31,4.6,3,38,3,0,2
6,45,5.4,42,11,4.5,10,26,0,0,2
40,99,8.8,100,86,8.2,29,76,4,1,5
21,94,7.8,71,66,7.5,16,72,7,2,4
29,90,9.2,97,70,7.2,28,78,5,2,5
33,93,8.7,79,70,8.2,22,86,7,1,5
35,100,8.0,83,85,7.5,26,96,5,2,5
28,84,7.2,68,68,7.3,20,73,3,1,4
37,100,9.4,88,95,7.2,23,86,7,2,5
12,75,7.0,66,60,5.5,6,46,2,0,3
26,85,7.7,64,80,7.0,11,85,6,2,4
27,78,8.4,77,60,7.5,13,78,6,2,4
24,95,9.7,80,100,8.0,25,78,8,2,5
7,47,4.4,26,39,5.6,9,29,1,1,2
12,77,6.1,61,36,6.4,14,57,2,1,3
38,92,8.7,81,77,8.0,29,80,6,1,5
10,65,6.6,55,46,5.9,7,43,1,1,3
25,91,6.7,80,56,6.6,19,57,5,1,4
4,55,3.0,31,30,4.5,2,10,1,0,2
36,97,9.2,90,88,7.7,28,74,8,2,5
20,89,8.0,62,68,7.8,12,80,5,2,4
27,98,8.6,76,88,7.2,28,79,4,2,5
26,91,7.2,72,78,7.0,12,72,3,1,4
20,75,6.6,57,58,5.6,13,69,1,2,3
13,71,6.8,60,34,6.0,8,43,3,2,3
27,98,9.7,94,100,7.6,26,95,4,2,5
28,79,7.6,62,74,6.5,10,71,2,2,4
40,93,9.4,100,78,8.7,27,80,9,2,5
9,62,3.4,50,34,4.8,8,36,1,0,2
14,66,6.3,48,57,6.0,11,72,3,1,3
28,85,8.6,77,60,7.0,14,57,2,2,4
12,62,6.5,56,56,6.1,6,67,3,1,3
9,54,4.1,43,17,4.1,7,38,2,0,2
14,76,5.5,48,48,6.1,15,54,4,2,3
11,61,5.6,50,36,6.8,11,64,2,1,3
26,96,8.5,88,90,8.1,24,79,7,2,5
15,74,6.8,72,53,6.6,18,69,2,1,4
24,96,8.4,86,75,8.3,28,84,5,1,5
27,96,9.3,100,81,8.6,27,95,9,2,5
17,80,5.0,63,43,5.8,8,45,1,1,3
40,96,9.1,76,98,7.2,27,82,6,1,5
15,73,7.0,47,30,6.3,6,63,4,0,3
16,94,7.9,70,79,8.0,10,67,4,1,4
32,95,10.0,82,78,7.9,26,80,4,2,5
13,61,5.4,65,38,6.6,15,41,5,2,3
20,67,6.8,45,54,6.0,14,49,4,0,3
25,81,8.0,63,82,6.9,12,65,7,1,4
30,90,9.2,82,93,8.5,27,89,5,2,5
39,92,9.6,79,71,7.5,26,82,9,2,5
8,49,4.6,24,12,5.2,3,39,1,0,2
12,64,6.0,53,41,6.2,10,42,5,1,3
25,87,6.5,71,76,7.1,16,65,3,1,4
31,82,7.8,79,59,8.0,17,67,6,1,4
21,92,6.7,66,67,6.8,18,61,6,2,4
26,91,7.9,70,50,7.9,12,61,7,1,4
26,97,9.4,85,95,8.2,21,94,5,0,5
10,77,5.3,63,33,5.5,5,49,2,2,3
8,61,3.3,49,12,5.8,1,36,0,1,2
24,77,7.4,66,52,7.1,14,77,2,1,4
18,91,7.5,63,75,7.0,11,74,6,1,4
23,92,6.8,75,71,7.3,16,74,6,1,4
7,51,5.1,40,22,4.7,5,27,3,2,2
11,69,6.5,57,37,5.5,12,61,5,0,3
22,95,8.0,63,60,7.8,19,63,6,2,4
13,77,6.6,46,31,6.8,8,56,1,1,3
9,62,4.8,44,11,5.9,3,36,3,0,2
13,77,6.7,55,52,6.3,11,54,3,1,3
28,91,8.5,78,69,6.5,10,80,3,1,4
15,79,6.5,64,42,6.4,10,39,2,0,3
10,45,5.0,37,25,5.3,3,42,2,0,2
15,79,5.6,54,45,6.2,10,62,2,1,3
4,42,5.0,50,20,4.1,7,19,2,0,2
24,92,7.8,71,58,7.2,14,71,6,1,4
28,80,8.0,78,68,7.7,14,76,7,2,4
29,85,8.3,61,61,7.5,18,80,3,1,4
22,88,6.5,72,66,7.2,15,69,7,2,4
8,56,4.5,41,22,4.1,2,50,2,1,2
16,92,7.2,75,68,7.9,18,75,2,2,4
15,79,5.3,49,56,6.3,14,68,3,2,3
2,57,3.4,36,21,4.4,3,42,2,0,2
7,55,4.9,25,31,5.0,1,34,0,0,2
16,78,6.9,64,48,6.8,9,53,5,2,3
20,71,6.3,48,57,5.6,8,64,1,1,3
11,76,6.6,64,29,6.3,11,43,2,1,3
4,50,4.7,40,15,5.0,2,2,2,0,2
18,92,7.1,64,74,6.5,13,73,4,1,4
12,62,5.0,58,57,6.5,9,49,3,2,3
37,96,9.1,93,90,8.5,23,100,9,2,5
31,98,8.4,77,95,8.6,27,78,6,1,5
28,86,6.8,74,81,7.1,13,80,2,2,4
3,62,4.1,44,6,4.0,4,32,3,1,2
23,90,7.5,64,75,6.9,19,71,6,0,4
30,92,8.1,93,90,8.3,23,86,10,2,5
9,70,5.6,47,54,6.9,10,40,5,2,3
10,74,5.4,51,41,6.2,14,51,4,0,3
6,42,4.7,33,9,4.2,5,9,2,0,2
4,45,3.3,33,41,5.8,1,29,3,2,2
19,71,6.0,47,39,6.3,14,59,5,1,3
28,90,6.6,65,68,6.6,13,70,3,2,4
4,56,5.3,48,35,5.9,3,6,2,0,2
3,52,3.2,46,37,5.4,10,28,0,0,2
10,66,5.5,66,30,5.6,14,61,1,1,3
14,78,6.8,56,51,5.9,9,56,5,0,3
10,63,4.8,39,17,4.1,9,9,3,0,2
16,65,6.7,50,60,6.5,6,59,2,0,3
16,90,7.2,72,77,6.7,15,66,4,1,4
37,98,9.5,93,93,8.7,21,73,8,2,5
4,51,3.5,45,0,5.5,1,28,3,0,2
39,91,9.0,91,89,7.9,25,84,10,2,5
15,89,8.5,64,65,7.4,11,76,2,1,4
15,80,7.1,60,53,8.0,12,83,3,1,4
2,58,4.2,41,37,5.4,1,33,3,0,2
39,99,8.2,89,97,8.2,26,77,7,2,5
15,71,6.3,47,57,5.5,8,51,1,0,3
18,58,5.1,50,56,6.3,10,56,3,2,3
11,70,6.1,64,47,6.1,15,54,1,1,3
6,65,5.2,27,1,5.2,9,20,3,1,2
10,64,5.1,61,41,6.5,5,52,5,0,3
26,76,7.8,77,72,7.2,13,68,5,2,4
10,49,3.4,42,3,4.1,10,13,0,0,2
29,86,7.7,59,79,6.7,17,73,3,2,4
16,76,6.2,65,60,5.9,9,60,2,1,3
14,77,5.6,54,39,6.0,13,42,4,1,3
2,62,3.2,34,36,5.4,4,47,2,0,2
25,90,8.5,84,82,8.7,21,88,7,1,5
26,100,9.4,86,74,7.8,26,80,10,1,5
27,93,9.2,78,73,7.3,23,85,5,2,5
8,76,5.9,45,54,5.5,9,58,3,1,3
36,92,9.8,76,81,7.9,22,98,4,2,5
16,72,5.8,52,38,5.7,13,42,4,1,3
40,89,9.3,95,84,7.1,28,88,9,1,5
19,75,5.6,55,31,6.9,15,68,1,1,3
4,42,4.3,46,3,5.3,9,48,3,0,2
12,79,5.1,55,39,6.6,10,68,3,0,3
28,90,9.9,82,90,8.5,23,75,4,2,5
32,97,9.6,85,82,7.9,29,82,10,1,5
23,88,8.3,70,56,7.5,12,75,5,2,4
13,71,5.4,58,38,6.7,10,66,3,0,3
37,93,9.8,85,94,7.7,27,97,6,1,5
18,81,6.6,75,62,7.9,21,78,4,2,4
35,93,8.8,89,96,8.6,21,84,5,1,5
20,65,6.4,55,56,7.0,8,60,5,1,3
8,51,4.5,23,15,6.0,2,16,3,0,2
6,40,4.1,49,17,4.6,3,16,1,2,2
16,66,6.4,60,34,6.8,15,43,1,1,3
8,56,4.2,35,14,5.4,1,44,0,0,2
10,40,4.3,50,17,5.6,4,18,2,0,2
29,91,8.9,92,74,7.9,27,96,8,2,5
30,100,9.2,93,69,8.7,21,98,7,2,5
8,45,4.3,39,22,5.1,3,38,2,0,2
4,45,4.9,22,23,4.1,9,23,2,0,2
18,72,6.9,57,45,5.5,10,41,2,2,3
37,100,8.7,87,76,7.2,27,93,9,2,5
37,92,9.9,85,69,7.9,25,89,4,2,5
13,65,5.1,51,47,5.6,7,51,4,0,3
9,56,5.1,23,18,4.9,1,15,1,0,2
18,74,6.3,65,45,5.9,7,48,1,1,3
27,95,8.4,86,87,7.6,22,73,5,0,5
33,96,9.1,97,94,8.9,20,92,6,2,5
4,62,5.5,33,13,5.4,4,47,2,0,2
7,43,4.6,28,31,5.8,10,35,1,0,2
13,78,5.5,65,53,5.5,6,56,3,0,3
39,96,8.1,81,80,8.9,25,86,5,2,5
4,55,5.4,44,25,5.2,4,43,3,1,2
28,94,9.0,99,71,7.2,21,94,4,1,5
5,47,3.8,50,8,4.7,5,41,2,0,2
9,49,4.7,26,32,5.3,8,41,2,0,2
10,65,6.7,59,47,6.3,8,54,4,1,3
11,66,6.8,45,53,6.1,6,63,2,1,3
27,95,8.3,89,84,7.9,20,88,7,1,5
31,97,9.2,82,93,8.1,28,92,7,2,5
4,54,4.3,26,5,5.3,8,23,0,0,2
29,89,8.1,78,53,7.7,18,62,2,2,4
16,75,5.7,58,55,6.1,12,49,4,0,3
36,98,9.2,91,89,7.9,24,86,10,1,5
19,64,6.5,50,51,5.7,11,66,4,1,3
34,94,9.5,79,93,8.5,23,79,7,2,5
17,71,5.9,63,43,7.1,14,62,3,0,3
10,51,5.1,42,39,4.6,1,13,3,1,2
7,47,5.2,36,20,5.5,1,19,3,0,2
9,59,3.8,29,16,5.8,2,36,1,0,2
35,92,8.8,78,73,7.9,29,89,6,2,5
30,88,6.7,65,77,6.9,9,83,5,1,4
12,72,5.9,55,56,6.0,5,53,5,1,3
14,73,5.1,56,39,7.1,11,64,4,0,3
7,41,3.2,31,28,4.6,6,8,1,0,2
16,91,6.7,64,59,8.0,14,64,6,2,4
14,80,6.3,53,43,6.4,10,62,3,1,3
9,59,5.1,24,11,4.9,6,25,2,0,2
17,58,5.8,54,39,5.8,12,54,3,1,3
16,95,6.6,71,74,7.7,18,83,6,2,4
29,88,8.0,73,60,7.7,17,79,2,1,4
9,59,3.2,39,16,4.9,9,12,3,0,2
16,78,5.4,50,44,6.1,15,57,4,2,3
21,76,8.2,67,72,6.6,15,80,3,0,4
20,90,6.4,66,54,6.8,17,77,3,2,4
9,69,5.3,55,38,6.8,8,46,3,1,3
20,86,7.1,76,74,6.6,15,82,2,0,4
17,71,5.3,60,49,6.4,15,40,2,0,3
2,61,4.4,49,36,5.0,2,32,1,0,2
27,92,8.8,85,83,7.5,23,81,5,2,5
11,52,4.3,38,23,4.1,5,34,1,1,2
30,75,7.0,71,64,6.8,13,64,2,2,4
20,84,7.3,69,68,6.9,20,61,7,0,4
17,67,5.7,48,59,7.1,9,41,3,2,3
37,90,8.5,98,79,8.8,20,76,7,1,5
19,63,5.7,52,41,6.5,5,42,4,0,3
39,96,8.9,91,84,7.6,29,87,5,0,5
23,94,7.8,71,60,7.1,13,81,4,2,4
27,78,7.5,75,56,7.7,19,81,6,2,4
8,40,3.7,49,30,5.8,9,9,2,0,2
5,64,3.1,33,13,5.9,6,7,1,0,2
21,84,7.0,61,78,7.1,10,83,6,2,4
8,75,6.5,54,52,5.9,15,66,2,1,3
2,44,4.7,39,26,5.2,5,40,1,0,2
28,100,8.6,100,74,8.9,25,87,7,2,5
40,96,9.3,92,83,8.5,22,78,10,2,5
9,61,6.0,58,41,5.7,13,55,4,1,3
4,67,3.6,50,28,4.0,9,41,2,0,2
17,78,5.4,55,52,5.9,6,47,4,1,3
34,98,10.0,80,80,8.3,25,95,6,2,5
15,88,8.0,79,49,7.5,14,73,3,2,4
30,93,8.2,74,74,6.9,13,85,3,2,4
2,57,3.4,37,11,5.2,9,11,2,0,2
10,71,6.9,60,53,6.4,11,48,5,1,3
7,52,4.2,39,22,5.7,2,30,1,0,2
35,96,8.6,85,98,8.5,24,98,10,2,5
9,60,4.6,44,17,4.4,1,40,2,1,2
10,48,5.3,24,26,5.7,4,6,2,0,2
30,90,8.2,89,80,7.8,29,97,4,2,5
5,48,5.1,32,6,5.4,1,3,3,2,2
39,93,8.5,84,96,7.8,26,93,9,2,5
4,52,4.4,36,34,4.7,6,0,3,0,2
18,85,7.5,68,59,7.6,15,80,3,2,4
28,94,8.4,97,84,7.1,22,100,8,2,5
7,56,4.8,31,7,4.1,1,22,1,1,2
38,98,8.8,94,72,8.5,30,77,4,2,5
27,100,8.9,92,93,7.8,29,77,10,0,5
23,79,6.6,72,57,7.3,14,81,2,1,4
28,92,9.1,85,76,7.1,28,80,7,2,5
9,72,6.2,50,44,6.3,7,44,3,0,3
19,67,5.4,60,33,6.5,5,50,2,1,3
26,96,9.9,88,96,8.8,25,87,10,2,5
38,96,8.6,77,88,7.7,21,99,4,2,5
16,88,7.6,76,76,6.8,11,63,4,1,4
28,91,8.0,86,91,8.6,20,97,10,2,5
4,46,5.2,49,39,4.7,4,17,1,0,2
20,90,6.9,68,72,7.0,15,67,5,1,4
33,92,8.4,80,89,8.0,22,90,10,2,5
2,46,5.5,25,4,5.1,4,38,0,1,2
10,74,5.6,54,38,5.8,12,50,3,1,3
10,62,5.1,34,37,4.6,4,2,1,1,2
14,60,5.6,55,30,6.8,13,68,3,1,3
8,66,4.7,29,15,5.6,9,10,0,1,2
26,79,7.9,69,68,7.2,16,70,3,2,4
6,61,5.2,24,2,4.6,1,11,1,1,2
36,100,9.1,80,83,7.9,21,85,5,2,5
26,91,8.5,68,63,7.0,14,66,6,2,4
11,63,6.2,55,32,6.4,7,70,4,0,3
10,68,5.4,57,34,6.5,9,65,5,1,3
13,72,6.5,50,39,6.8,7,47,4,0,3
32,94,9.8,87,100,8.6,24,88,7,2,5
15,80,5.8,52,61,6.2,15,45,1,1,3
31,98,8.9,82,100,8.3,20,84,8,2,5
32,90,8.2,79,94,8.7,22,99,9,2,5
28,78,7.7,71,81,7.8,12,76,3,0,4
26,93,9.5,80,96,8.1,22,100,5,2,5
17,80,8.4,71,60,7.4,12,62,3,2,4
35,95,9.0,90,94,8.6,23,97,5,2,5
34,91,9.1,84,79,8.9,27,79,7,2,5
14,78,5.8,57,41,6.5,10,69,2,0,3
29,89,8.0,67,71,7.3,20,78,3,2,4
4,56,3.3,28,14,5.2,3,45,3,0,2
22,81,6.5,77,48,7.7,10,79,3,1,4
4,55,4.1,26,20,4.6,5,30,0,0,2
11,60,6.6,57,55,6.2,12,64,1,1,3
34,100,9.2,97,89,8.0,30,86,9,1,5
9,72,5.5,61,32,6.6,6,46,3,1,3
25,94,6.9,71,53,6.8,20,78,3,1,4
19,85,8.0,71,77,7.6,20,66,6,1,4
22,89,6.5,80,54,7.5,16,85,5,1,4
20,80,6.9,76,78,6.9,15,76,2,1,4
24,95,7.1,76,63,6.8,15,67,6,1,4
16,65,6.6,54,59,6.0,11,46,4,2,3
16,60,7.1,46,36,5.4,10,44,5,0,3
13,75,5.4,57,43,6.0,7,68,3,1,3
5,48,4.5,37,20,5.9,7,47,1,0,2
19,79,5.7,53,38,6.2,7,46,4,0,3
4,63,4.2,47,17,4.4,9,29,0,2,2
15,80,6.0,65,51,6.1,14,59,3,0,3
30,98,8.5,81,74,8.1,22,84,8,1,5
37,95,8.9,98,88,7.7,20,92,4,2,5
29,94,8.6,91,94,7.6,26,92,4,2,5
17,84,7.2,70,63,7.5,11,75,2,1,4
20,82,7.2,64,73,6.9,13,85,3,0,4
25,91,9.2,87,96,8.6,25,100,8,2,5
9,54,5.3,23,36,4.1,1,19,1,0,2
12,81,6.1,56,29,6.7,12,55,1,2,3
10,71,6.8,58,33,6.0,13,61,2,0,3
16,63,5.2,49,55,5.8,10,63,3,1,3
33,92,9.3,92,96,8.8,20,79,8,2,5
20,63,5.5,62,41,5.6,13,45,5,1,3
24,86,7.4,70,67,7.9,11,73,5,2,4
17,83,6.7,78,55,7.0,18,74,3,2,4
13,67,5.8,64,43,6.9,13,51,5,1,3
35,93,7.9,95,75,8.3,28,85,10,2,5
25,95,7.4,78,78,7.9,14,80,6,1,4
9,63,6.2,62,55,6.9,10,52,3,1,3
34,98,8.1,80,97,8.4,26,75,9,1,5
6,46,4.1,39,16,4.1,8,29,3,0,2
4,40,4.7,23,5,5.2,2,44,3,1,2
17,63,5.7,55,56,6.9,14,65,5,0,3
14,71,6.3,67,50,7.1,10,44,2,1,3
38,98,8.4,83,81,8.8,25,97,9,2,5
30,97,9.2,99,79,9.0,27,87,6,2,5
19,72,5.9,44,46,6.7,12,70,2,1,3
28,92,8.4,81,73,7.1,21,83,5,1,4
20,72,6.4,55,51,6.3,12,65,5,0,3
21,78,7.8,75,79,7.5,12,69,3,1,4
17,70,6.2,64,33,5.6,12,60,3,1,3
27,93,8.8,96,100,8.5,26,89,9,1,5
6,45,3.8,27,12,4.5,9,15,0,1,2
32,99,8.8,92,85,7.4,22,81,4,2,5
7,70,6.7,48,49,6.4,10,48,4,0,3
35,92,8.5,76,86,8.1,23,95,6,2,5
2,54,4.0,23,12,4.0,1,45,0,0,2
14,63,5.0,63,33,5.8,6,56,5,2,3
2,42,3.7,44,20,4.6,8,20,2,1,2
17,71,6.1,56,42,5.5,10,67,3,1,3
9,79,6.1,50,33,5.7,8,42,5,1,3
39,92,8.5,87,80,8.9,23,95,9,2,5
7,44,5.2,37,15,5.5,2,12,3,0,2
17,84,7.0,72,57,6.6,19,71,4,1,4
10,49,5.2,40,21,4.4,6,44,0,0,2
6,52,4.3,46,30,4.0,6,31,0,0,2
12,75,5.4,60,48,6.9,14,62,4,0,3
31,95,8.4,99,86,8.0,30,76,6,2,5
19,64,5.1,53,49,6.5,9,55,2,0,3
25,86,6.9,70,65,6.7,10,62,6,2,4
3,60,5.3,24,16,5.9,7,44,3,2,2
18,78,6.9,60,60,6.5,14,65,5,1,3
11,72,6.9,49,58,6.5,8,42,5,0,3
22,85,6.7,74,54,6.7,15,75,4,2,4
10,45,4.3,38,37,5.7,1,0,3,0,2
4,45,5.0,38,38,4.4,10,13,0,0,2
16,67,5.6,49,50,6.5,7,58,5,2,3
11,72,5.6,63,54,5.7,14,46,4,1,3
14,65,5.8,60,47,5.8,8,45,5,1,3
14,91,8.3,76,65,7.6,15,80,6,1,4
15,74,6.9,51,44,6.5,11,51,2,1,3
11,76,6.9,57,61,6.6,12,68,5,0,3
10,66,5.4,64,43,6.0,6,66,2,1,3
12,78,6.3,54,48,5.5,10,52,2,1,3
26,78,7.0,76,51,7.7,20,66,5,1,4
22,85,7.4,80,65,6.7,15,85,2,1,4
2,52,4.0,32,8,5.0,5,7,3,1,2
21,68,6.9,54,47,5.7,5,68,5,1,3
8,62,3.4,39,5,5.7,10,10,0,0,2
11,76,6.7,46,42,6.6,11,55,1,2,3
3,43,5.3,32,2,5.2,1,28,1,0,2
4,44,4.9,28,26,4.2,11,48,1,0,2
32,98,8.9,95,79,7.9,25,85,7,2,5
33,99,9.8,97,78,7.6,28,80,8,2,5
29,82,6.7,62,66,7.3,12,76,7,2,4
19,61,5.2,50,55,5.9,13,54,5,0,3
12,59,5.6,61,52,6.2,12,50,4,0,3
19,83,8.3,77,63,6.7,11,70,2,1,4
6,60,5.2,26,12,4.2,6,47,2,0,2
6,53,4.0,49,2,4.8,2,50,2,1,2
16,77,7.2,79,54,8.0,13,73,7,2,4
27,92,9.6,97,92,7.7,29,86,4,2,5
2,42,4.6,21,5,5.6,1,9,0,0,2
6,58,4.6,42,34,5.3,9,7,1,0,2
10,45,4.5,33,19,4.0,4,49,1,1,2
11,75,6.3,60,55,6.4,8,69,5,0,3
40,94,9.5,88,82,8.8,23,86,5,0,5
27,90,6.5,77,72,7.8,12,58,2,2,4
7,41,5.1,39,13,4.9,2,2,0,0,2
4,48,4.8,50,24,5.5,6,42,3,0,2
3,50,4.6,45,3,4.5,7,3,1,0,2
7,46,5.1,40,13,5.5,7,16,0,1,2
21,70,5.7,47,59,6.2,7,64,5,1,3
20,81,8.6,77,57,7.7,16,79,6,2,4
25,94,9.1,83,93,7.1,27,94,8,2,5
9,51,3.2,32,0,5.6,5,40,3,0,2
6,62,3.2,47,28,5.2,5,6,2,0,2
10,53,3.7,29,31,5.6,9,41,0,0,2
10,75,6.4,51,34,6.8,11,53,1,0,3
20,67,5.1,47,30,6.9,15,43,1,2,3
38,92,8.5,76,95,7.8,29,94,6,2,5
38,96,8.5,96,81,7.8,27,97,6,2,5
10,67,6.4,47,39,5.7,6,67,3,1,3
6,56,5.4,49,40,4.3,7,25,3,0,2
6,60,3.5,33,28,5.0,5,29,1,0,2
18,74,6.5,58,60,6.1,14,38,5,1,3
38,98,8.6,100,85,7.1,21,79,9,1,5
39,93,8.2,78,87,7.9,24,84,5,2,5
11,62,6.1,61,47,6.2,6,70,3,0,3
19,60,5.3,53,40,5.8,12,42,2,0,3
36,95,9.8,99,79,7.3,25,89,8,1,5
9,53,3.6,24,2,5.4,7,50,0,0,2
10,70,6.0,48,41,5.9,14,53,3,0,3
27,92,9.4,98,73,7.1,23,79,4,2,5
6,60,3.8,46,35,5.6,2,17,3,1,2
3,53,5.4,32,33,4.1,2,26,0,0,2
11,76,5.3,58,31,5.5,8,51,4,1,3
9,63,5.7,49,32,6.1,10,66,2,2,3
20,78,8.2,69,52,6.8,10,57,4,0,4
17,66,6.3,50,29,5.9,9,68,1,1,3
4,40,4.6,45,15,5.7,8,3,0,1,2
9,56,4.8,26,13,4.3,9,41,0,1,2
22,80,7.1,74,75,7.3,14,73,5,1,4
7,49,3.8,22,38,5.2,5,0,2,0,2
8,64,6.3,49,41,5.9,9,40,1,1,3
9,44,3.4,25,29,5.1,2,38,2,1,2
28,100,9.1,96,93,8.8,21,97,8,2,5
30,97,9.6,81,90,7.2,29,77,4,2,5
5,42,3.8,34,7,4.7,4,29,0,0,2
19,85,8.1,80,63,6.7,18,83,2,2,4
7,55,3.8,35,41,5.0,4,10,1,0,2
17,59,6.7,48,43,6.8,14,56,2,1,3
17,84,6.8,76,66,7.8,16,70,7,1,4
14,59,5.8,51,46,5.9,14,45,5,0,3
19,79,5.5,68,46,6.6,9,41,2,1,3
38,91,9.3,86,74,8.7,27,97,4,2,5
5,56,4.3,34,16,5.1,6,3,0,0,2
8,57,4.3,25,2,4.2,10,46,3,0,2
8,80,5.5,55,50,6.6,13,44,2,1,3
3,40,4.5,47,13,5.0,4,30,1,0,2
